,0,1,2,3,4,5,6,7,8,9
100,"101. Sat,7/20 vs LAA L (2-6)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-DH,Narvaez-C,Seager-3B,Beckham-LF,Nola-1B,Gordon-2B
101,"102. Sun,7/21 vs LAA L (3-9)#",Smith-CF,Crawford-SS,Santana-RF,Beckham-LF,Narvaez-DH,Murphy-C,Seager-3B,Nola-1B,Gordon-2B
102,"103. Mon,7/22 vs TEX W (7-3)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-DH,Narvaez-C,Beckham-LF,Seager-3B,Nola-1B,Gordon-2B
103,"104. Tue,7/23 vs TEX L (2-7)#",Smith-CF,Crawford-SS,Santana-RF,Narvaez-C,Beckham-DH,Vogelbach-1B,Nola-2B,Seager-3B,Negron-LF
104,"105. Wed,7/24 vs TEX W (5-3)#",Smith-CF,Crawford-SS,Beckham-LF,Narvaez-DH,Murphy-C,Vogelbach-1B,Nola-2B,Seager-3B,Negron-RF
105,"106. Thu,7/25 vs DET W (10-2)",Smith-CF,Crawford-SS,Narvaez-C,Vogelbach-DH,Beckham-LF,Seager-3B,Nola-1B,Negron-RF,Lopes-2B
106,"107. Fri,7/26 vs DET W (3-2)#",Smith-CF,Crawford-SS,Beckham-LF,Vogelbach-DH,Murphy-C,Seager-3B,Nola-1B,Negron-RF,Moore-2B
107,"108. Sat,7/27 vs DET W (8-1)#",Smith-CF,Santana-DH,Narvaez-C,Beckham-LF,Vogelbach-1B,Nola-2B,Seager-3B,Court-RF,Moore-SS
108,"109. Sun,7/28 vs DET W (3-2)#",Smith-CF,Crawford-SS,Santana-DH,Beckham-LF,Murphy-C,Nola-2B,Seager-3B,Court-1B,Negron-RF
109,"110. Tue,7/30 at TEX W (8-5)",Smith-RF,Crawford-SS,Santana-DH,Vogelbach-1B,Beckham-LF,Seager-3B,Nola-2B,Murphy-C,Broxton-CF
110,"111. Wed,7/31 at TEX L (7-9)#",Smith-RF,Crawford-SS,Santana-DH,Narvaez-C,Beckham-LF,Vogelbach-1B,Nola-2B,Seager-3B,Broxton-CF
111,"112. Fri,8/2 at HOU L (2-10)#",Smith-RF,Crawford-SS,Nola-2B,Santana-DH,Vogelbach-1B,Beckham-LF,Seager-3B,Murphy-C,Broxton-CF
